ID	Leaf Structure Index	Chlorophyll index	Water index	Cellulose Absorption Index	Nitrogen Related Index NRI1510	Nitrogen Related Index NRI850	Disease Water Stress Index 1	Disease Water Stress Index 2	Disease Water Stress Index 3	Disease Water Stress Index 4	Chlorophyll content
261	0.975425089	2.573515008	0.012063909	-0.363261704	0.443794694	0.704770705	1.409244901	1.927817316	4.911792659	2.547851718	0.105986861
262	0.987429538	2.539875107	0.012195361	-0.38622898	0.442424892	0.71152408	1.432176195	1.854821783	4.947022519	2.667114741	0.098080015
263	0.970396594	2.256766408	0.012530992	-0.398510446	0.348769716	0.658751134	1.432305795	1.624688246	3.956222858	2.435065846	0.101890928
264	0.98872597	2.931281318	0.014499441	-0.381627172	0.411695813	0.720861085	1.507510602	2.111813272	4.827393177	2.28589963	0.091014852
265	0.978396079	2.697832724	0.0130738	-0.401308225	0.370092236	0.695454364	1.516716819	1.8897692	4.403767311	2.330320184	0.064017989
266	0.998981842	2.904724483	0.012623371	-0.377525956	0.438242113	0.714869292	1.4312299	2.209280409	4.835799953	2.188857482	0.090089427
267	0.993693034	2.307768313	0.010554229	-0.357668857	0.42160353	0.671616965	1.359866011	1.772233894	4.476927929	2.526149592	0.089691126
268	0.988458501	2.79760748	0.013197493	-0.399737186	0.439319492	0.718532269	1.436593544	2.08083256	4.917148195	2.363067692	0.094472669
269	0.976032236	2.546100602	0.012303907	-0.400259302	0.414614883	0.711251946	1.463515539	1.830924884	4.851768254	2.64990022	0.100355086
270	0.978877257	2.542923932	0.014025894	-0.386322764	0.405600576	0.700057956	1.460487364	1.822560918	4.644156635	2.54814892	0.094503441
271	0.983927385	2.748019271	0.012991977	-0.391949008	0.436227118	0.719320236	1.465199159	1.991663502	4.896965259	2.458731233	0.100147348
272	0.972734449	2.419488772	0.011066179	-0.386977509	0.449272601	0.70097778	1.394751849	1.814618628	5.11642931	2.81956177	0.101236003
273	0.980782076	2.736172518	0.010538933	-0.340545258	0.473312632	0.712714198	1.381663985	2.110471062	5.04209588	2.389085532	0.093888621
274	0.995544245	3.068941078	0.013203104	-0.392482743	0.459955728	0.740651164	1.484101237	2.227089522	5.035812711	2.261163128	0.105513873
275	0.968762142	2.871462397	0.012417906	-0.389753344	0.497099268	0.746264821	1.439291817	2.087605993	5.200079002	2.490929332	0.130225609
276	0.968481715	2.602094979	0.012029809	-0.401175546	0.475713817	0.733346124	1.439307635	1.87324822	5.121404984	2.733970293	0.131813713
277	0.981113147	2.70943325	0.013063993	-0.412971518	0.45084384	0.73528785	1.498371839	1.886842143	5.021144257	2.661136373	0.126649181
278	0.958328618	2.470050337	0.012050509	-0.401204304	0.47200229	0.724821524	1.412898671	1.808642462	5.542948895	3.064701295	0.11865133
279	0.967011895	2.253168827	0.01456655	-0.392902764	0.36332517	0.690159878	1.507793402	1.537349257	4.314672752	2.806566388	0.125968729
280	0.967566192	3.049620305	0.013069905	-0.456889447	0.516782783	0.782742606	1.505967149	2.106342252	5.727918826	2.719367577	0.147338411
281	0.969911691	2.462142959	0.012746425	-0.435610663	0.43518031	0.728821419	1.481487806	1.708454568	5.157358604	3.018727393	0.120954308
282	0.965136644	2.644328432	0.012485826	-0.413283273	0.445766354	0.725288063	1.456094448	1.894583466	5.199916191	2.744622386	0.107121923
283	0.976733122	2.862733992	0.013029252	-0.416898133	0.437640512	0.740016287	1.541147777	1.93788859	4.728481341	2.440017123	0.126306307
284	0.971561661	2.725314499	0.0151639	-0.44205049	0.42629641	0.748937636	1.568920524	1.805507363	5.085641048	2.816737917	0.128886748
285	0.972053041	2.395165612	0.015399732	-0.407669126	0.397084285	0.713114116	1.512939427	1.635295858	4.773987876	2.919341998	0.118676902
286	0.978585884	2.306730538	0.01438327	-0.436562724	0.344479093	0.701660052	1.561700766	1.517029267	4.405701454	2.904163782	0.120248357
287	0.958855776	2.670779222	0.012127811	-0.410606223	0.488281913	0.743273696	1.440047754	1.918828383	5.240770681	2.73123471	0.132516858
288	1.000389543	2.924119899	0.013350698	-0.403730522	0.500377893	0.75346018	1.459262749	2.102445377	5.366739525	2.552617816	0.128565258
289	0.971607287	2.283052393	0.013936902	-0.43531657	0.37806702	0.701491697	1.51041825	1.550940163	4.611722584	2.973501295	0.116252504
290	0.972944778	2.625950742	0.015637866	-0.455834652	0.399344385	0.742081305	1.587042267	1.71850342	5.027703302	2.925628919	0.125741705
291	0.969431705	1.978573184	0.01300935	-0.430794032	0.287619434	0.649122855	1.525930264	1.314258127	3.974415612	3.024075354	0.102220649
292	0.965870831	2.727805075	0.013704167	-0.421202378	0.453283726	0.746658095	1.49852163	1.909446894	5.27281739	2.761437046	0.126993092
293	0.99756025	2.507127414	0.01232614	-0.431807795	0.408695787	0.725232474	1.503226753	1.73308377	4.917509744	2.837433382	0.115671234
294	0.974922185	2.61914061	0.013571745	-0.426307605	0.448214001	0.741553787	1.509806715	1.802914437	5.195556128	2.881754133	0.127361102
295	0.984428132	2.579287634	0.011407591	-0.393186878	0.481345677	0.73464413	1.448409387	1.845641028	5.193425746	2.813887244	0.124850787
296	0.972427863	2.892120254	0.015238403	-0.434073344	0.419725592	0.745856232	1.569690613	1.946737094	4.974745598	2.555427547	0.124317108
297	0.978809925	2.653431533	0.012755357	-0.437906916	0.480097957	0.754291537	1.491241208	1.841154486	5.695729461	3.093564122	0.121809127
298	0.973971584	3.196225062	0.012858715	-0.43162451	0.54305604	0.787060385	1.488180234	2.274331438	6.224747871	2.73695723	0.139918784
299	0.970451903	2.393160172	0.013247919	-0.403623216	0.400182655	0.70443869	1.485661008	1.657453243	4.65628432	2.809300558	0.108784063
300	0.967946153	2.770648418	0.014517382	-0.445722245	0.440835189	0.75205026	1.552477014	1.870340678	5.412245567	2.893721785	0.123709744
301	0.968206552	2.102622925	0.013721049	-0.431685596	0.324350062	0.672161938	1.504037559	1.427687741	4.42930177	3.102430345	0.096350304
302	0.966267076	3.022976951	0.015991388	-0.434819412	0.430884379	0.753757398	1.559963005	2.059019324	5.249458978	2.549494761	0.113970469
303	0.974405209	2.703820561	0.012923953	-0.391152887	0.399237485	0.702664978	1.465880892	1.939062602	4.287327974	2.211031232	0.100497775
304	0.978908949	2.842101241	0.013379413	-0.394864094	0.460919367	0.738152884	1.466408667	2.035537351	5.194816344	2.55206142	0.111486564
305	0.974518478	2.481217132	0.013570398	-0.396264925	0.402982654	0.70224461	1.450975741	1.787305176	4.615375162	2.582309515	0.105606035
306	0.98144587	2.692703695	0.013511806	-0.399397101	0.448444845	0.732197655	1.473114886	1.922904378	5.187892109	2.697945966	0.110500345
307	0.983685986	2.356140188	0.009998183	-0.368257903	0.424562996	0.68278245	1.394894279	1.760081417	4.664076914	2.649921116	0.087634832
308	0.981636475	2.555796128	0.012675157	-0.379008205	0.430907789	0.695728331	1.390543555	1.940908705	4.780936715	2.463246572	0.079748711
309	0.972648463	2.468258651	0.011675234	-0.388446431	0.414732348	0.693502987	1.41903573	1.823682604	4.677150037	2.564673275	0.096913382
310	0.97998446	2.459962924	0.011572239	-0.411828391	0.430476875	0.705437481	1.432613071	1.791135906	4.843091804	2.703922012	0.107445737
311	0.980788819	2.339428195	0.011151484	-0.396115912	0.404329982	0.685153295	1.421218969	1.713322682	4.63951958	2.70790764	0.094230822
312	0.979965225	2.100053458	0.012149018	-0.40812771	0.362086459	0.663839431	1.440513372	1.499285235	4.489738019	2.99458563	0.094846266
313	0.979245149	2.608184005	0.011765523	-0.384177522	0.439048487	0.705824454	1.413623135	1.950105502	4.812643973	2.467889029	0.098441276
314	0.981975706	2.00886875	0.012608665	-0.381721001	0.334821313	0.640010028	1.42856083	1.447035459	4.017662697	2.7764784	0.087371091
315	0.981263559	2.162211915	0.011694313	-0.323288662	0.321106546	0.587027833	1.354905042	1.67129264	3.288421663	1.967591781	0.06151282
316	0.978303083	2.083408723	0.011251537	-0.355505321	0.315154341	0.612364721	1.409581878	1.520120434	3.622610208	2.383107369	0.065743773
317	0.98188244	2.283915849	0.011061111	-0.39828913	0.335356087	0.627631254	1.376842661	1.73706554	3.959026102	2.279146071	0.047799298
318	0.983764805	2.35963387	0.012429049	-0.360630984	0.393177017	0.671428157	1.426726542	1.723643259	4.250301652	2.465882445	0.091396284
319	0.974593836	2.388111004	0.013198613	-0.389725986	0.374692632	0.688808032	1.485990763	1.679895996	4.432471747	2.638539384	0.09113791
320	0.988183172	2.153343813	0.012705456	-0.3620639	0.316720111	0.630338457	1.444130623	1.551078287	3.746716413	2.415555968	0.073673498
321	0.98343727	2.136340298	0.014730543	-0.406904904	0.302703676	0.658247219	1.495770365	1.466611334	4.161912015	2.837774343	0.084077312
322	0.973064114	2.070350322	0.011383042	-0.386712315	0.369836378	0.65065132	1.38232304	1.552062457	4.630956771	2.983743825	0.075011721
323	0.975955668	2.316067791	0.012203508	-0.426112288	0.441300692	0.722727688	1.468002021	1.619778967	5.362023196	3.310342526	0.125570883
324	0.956511572	2.66597249	0.012650002	-0.44579349	0.441903108	0.742096719	1.501089161	1.84306547	5.073006853	2.75248326	0.127498935
325	0.976377481	2.462505901	0.011614202	-0.406707435	0.423840125	0.715438829	1.451759197	1.751257389	4.80172133	2.741870703	0.11907919
326	0.970837815	2.457972076	0.013392262	-0.432905269	0.426722972	0.729820362	1.510984347	1.680445463	5.162638283	3.072184369	0.124528123
327	0.977204586	2.689258118	0.015204846	-0.453219037	0.438072533	0.751666691	1.559150072	1.795893954	5.499833861	3.062449122	0.120999288
328	0.970458405	2.785980679	0.013972638	-0.41326151	0.428587529	0.736397163	1.522046675	1.910460237	4.856121345	2.541859417	0.124848431
329	0.979423161	3.213738838	0.011118185	-0.386514656	0.502620897	0.749912132	1.422600432	2.415218054	5.158849198	2.13597658	0.119007386
330	0.978320559	2.191466468	0.012796636	-0.427856777	0.352988021	0.678129205	1.491554886	1.497203779	4.269242205	2.851477043	0.111529451
331	0.989965737	2.143612434	0.012503265	-0.381902527	0.397160024	0.682830539	1.440431911	1.518669269	4.418050981	2.909159401	0.119820666
332	0.977458598	2.478114486	0.013960838	-0.388534164	0.425105685	0.715975388	1.47615918	1.751062766	4.931863545	2.816497296	0.108263602
333	0.981158921	3.056277465	0.013916318	-0.403828301	0.463842188	0.745223347	1.511684518	2.150960682	5.056035645	2.350594172	0.11615502
334	0.979102173	2.773160654	0.015629736	-0.451055592	0.3928028	0.741514606	1.608082775	1.799436815	4.702628866	2.61338927	0.124613683
335	0.969390451	2.666825694	0.013279615	-0.386332638	0.40918065	0.705992613	1.473197398	1.895575522	4.549500656	2.400062991	0.099955634
336	0.961969039	2.602036806	0.013529915	-0.394630691	0.412985785	0.711544496	1.477595937	1.851882488	4.654358071	2.51331178	0.11162963
337	0.969003776	2.393254291	0.011810847	-0.395569256	0.410584174	0.698588696	1.438292964	1.721194635	4.519459913	2.625769231	0.116919418
338	0.989145597	3.11814277	0.014585487	-0.459695468	0.476685258	0.780265115	1.581509326	2.085456439	5.820164842	2.79083501	0.134080572
339	0.968137612	2.593763668	0.016101796	-0.44811767	0.373770554	0.720449597	1.568308426	1.718878552	4.654879357	2.708090895	0.109610197
340	0.974606933	2.846693855	0.012128748	-0.400264646	0.459712455	0.735798191	1.466952962	2.036234085	4.964158839	2.43791167	0.118126039
341	0.978512398	1.979011244	0.013977044	-0.444879077	0.32095186	0.670701312	1.515548408	1.32499479	4.69734424	3.545179403	0.103766359
342	0.969747834	3.255500413	0.013210043	-0.443880123	0.52571158	0.785084496	1.501518708	2.301882783	6.041279306	2.624494762	0.134690855
343	0.973672035	2.341562564	0.014812808	-0.407528457	0.359857026	0.695836843	1.54245611	1.566033136	4.359584003	2.783838927	0.110163417
344	0.961949769	2.623766155	0.014905251	-0.42244828	0.396724493	0.724973581	1.540210999	1.77432933	4.782573495	2.695426049	0.113099456
345	0.958151875	2.448683788	0.014184268	-0.434729975	0.422105194	0.728955114	1.51057917	1.6747288	5.102671113	3.046864132	0.117397056
346	0.957190603	2.222301718	0.013028048	-0.398417228	0.393898507	0.683629281	1.432845546	1.589296686	4.672252883	2.939824215	0.111073017
347	0.966965829	1.743119976	0.01306497	-0.441376877	0.17366306	0.57108897	1.503731163	1.16798889	3.4993149	2.996017281	0.06831251
348	0.961694308	2.347270654	0.011456738	-0.390458135	0.425912003	0.698530637	1.423320013	1.704169729	4.658245026	2.733439602	0.114163224
349	0.983970594	2.597156475	0.012213419	-0.377519335	0.409958003	0.702084028	1.457148603	1.876018657	4.502211779	2.399875802	0.104745582
350	0.988116251	2.810748834	0.012306765	-0.395732791	0.481546359	0.744328468	1.458288126	2.021924364	5.296652669	2.619609696	0.11454945
351	0.966940662	2.20378256	0.010009287	-0.352938889	0.371781307	0.633515897	1.358968462	1.688702616	3.876637623	2.295630732	0.086732058
352	0.970897044	2.225498452	0.012505036	-0.402239137	0.396342382	0.683297513	1.417933484	1.619939232	4.817235901	2.973713955	0.085651234
353	0.976952984	2.243396553	0.012731525	-0.423291478	0.400858831	0.699373182	1.454729052	1.591135637	5.019694589	3.154787355	0.106162961
354	0.97160612	2.179359972	0.013060115	-0.410803556	0.303865999	0.6514599	1.479310702	1.515366478	3.878673925	2.559561651	0.075457716
355	0.991912197	2.318942636	0.010423002	-0.393974528	0.428282404	0.700029257	1.406484025	1.715706946	5.280544806	3.077766175	0.093048642
356	0.973736803	2.347435962	0.012378115	-0.378452556	0.446506357	0.699492519	1.388805534	1.754077769	5.013050009	2.857940565	0.108989268
357	0.976807844	2.428348077	0.01104106	-0.34991196	0.456914321	0.697942482	1.377624206	1.8516956	4.884623151	2.637919079	0.107316764
358	0.972305973	2.741192317	0.01333793	-0.41163096	0.439795472	0.723858169	1.44239847	2.010916371	5.092174822	2.532265834	0.100201009
359	0.977794235	2.397639756	0.014169078	-0.416980648	0.391655134	0.701944828	1.48890265	1.679388489	4.824859357	2.872985844	0.107662018
360	0.977642319	1.865767531	0.010900833	-0.376584449	0.30271322	0.600173048	1.369593547	1.381533294	3.856908193	2.791759134	0.071952215
361	0.98557341	2.433059841	0.012626606	-0.392447918	0.401135545	0.684655439	1.409876479	1.802537278	4.465642071	2.477420093	0.098208939
362	0.981722255	3.245241406	0.012018848	-0.411458099	0.520786087	0.769759624	1.443939451	2.403880549	5.762441043	2.397141175	0.125409266
363	0.984562499	2.325104572	0.011304412	-0.386133723	0.420493877	0.684747391	1.375817477	1.76429057	4.717654035	2.673966587	0.096063628
364	0.974183513	2.382831129	0.011682892	-0.396865647	0.407575493	0.692039622	1.420316602	1.740348355	4.569125626	2.62540865	0.099085207
365	0.978911267	2.57992011	0.011969701	-0.404417217	0.429747836	0.717262723	1.459659984	1.840733048	4.907743352	2.666189623	0.101868959
366	0.98128468	2.606372335	0.011848775	-0.373526497	0.454146506	0.713049196	1.428982237	1.922074414	4.959528463	2.580299923	0.097026608
367	0.980152046	2.508563188	0.01190154	-0.341602223	0.430291529	0.693543937	1.411066176	1.870194475	4.839203939	2.587540496	0.070133429
368	0.986386837	2.194537434	0.0130919	-0.393426491	0.3519629	0.662386361	1.455379228	1.557669732	4.291327634	2.75496631	0.083318359
369	0.96453514	2.563957869	0.015737034	-0.421150761	0.369689275	0.717503503	1.570555301	1.684974387	4.595262948	2.727200475	0.104502082
370	0.960721601	2.563431407	0.012772882	-0.418739261	0.462415246	0.732753826	1.456020076	1.821038845	5.289865249	2.904861291	0.123607044
371	0.980898312	2.232057905	0.013214199	-0.399216983	0.371120961	0.686734226	1.497644118	1.530344303	4.447919504	2.906482871	0.111852831
372	0.962178966	2.689046913	0.013044104	-0.415192898	0.452605296	0.740113198	1.492085641	1.86775561	5.091454431	2.725974642	0.128690225
373	0.990946419	2.694788927	0.014224192	-0.413349007	0.462847804	0.738819418	1.488434526	1.880817126	5.074212914	2.697876813	0.125530904
374	0.968560627	2.426788674	0.012896155	-0.440752408	0.43396637	0.735925412	1.50312101	1.658791798	5.184323574	3.12536123	0.132045262
375	0.966736144	2.017046471	0.013082627	-0.392853953	0.316492305	0.646917685	1.466784504	1.400346681	4.018668535	2.869766887	0.103193818
376	0.975295032	2.245954028	0.01401994	-0.429152454	0.364019314	0.697611947	1.523219634	1.513367533	4.62746821	3.057729275	0.111266687
377	0.963249089	2.155000127	0.013798399	-0.445373635	0.361941468	0.700514453	1.525092909	1.438163031	4.798201937	3.336340758	0.116986509
378	0.970767214	2.49091869	0.014524891	-0.450329373	0.388418837	0.726611087	1.554904295	1.647367136	4.853012852	2.945920643	0.117404498
379	0.956606092	2.107811062	0.012822828	-0.379080564	0.373208464	0.668449405	1.441841125	1.49714163	4.44019237	2.965779777	0.104923243
380	0.955693495	2.1217554	0.013430484	-0.404191646	0.356732144	0.668679371	1.447997806	1.49564851	4.309022436	2.8810395	0.102500034
381	0.943499656	2.01841281	0.012921403	-0.395148904	0.341405396	0.640811597	1.421149046	1.441624237	4.190245256	2.906614045	0.097463493
382	0.963395628	2.456673994	0.011952322	-0.384137447	0.466801701	0.724457465	1.432438421	1.770072434	5.169576433	2.920545135	0.125682029
383	0.974978546	2.147153491	0.014654603	-0.447218384	0.243600994	0.648013591	1.577964916	1.39558288	3.941462106	2.824240799	0.088765242
384	0.988086565	2.74231138	0.013768238	-0.43201165	0.44314005	0.743372096	1.522025186	1.905787888	5.434788723	2.851728022	0.117053398
385	0.953446036	3.244790225	0.012086246	-0.436204353	0.544427742	0.787224169	1.474246219	2.333707677	6.279380574	2.690731421	0.138477095
386	0.963984532	2.112800305	0.013300086	-0.388606631	0.311150696	0.649671366	1.476567789	1.464833972	3.949034561	2.695892255	0.094923599
387	0.974249808	2.554087273	0.012033629	-0.421812167	0.480372721	0.742398214	1.458679363	1.810955142	5.528067993	3.052570361	0.125847359
388	0.993375011	2.133200732	0.01111678	-0.423394518	0.410045737	0.697219124	1.44309128	1.517030063	5.163740057	3.403848204	0.109940341
389	0.981179836	2.744164731	0.011484866	-0.393189724	0.508989059	0.750903138	1.450090721	1.97298117	5.730041573	2.90425558	0.124476574
390	0.958199706	2.479505255	0.010927901	-0.376843902	0.436941192	0.701984396	1.423825584	1.805446498	4.610339605	2.553573097	0.107350843
391	0.975951703	2.271087567	0.012159619	-0.368998314	0.418613707	0.68576229	1.407812558	1.666901952	4.420776321	2.652091394	0.125238014
392	0.986146712	2.219443329	0.01157106	-0.396321949	0.415782384	0.695591146	1.452673702	1.562602113	4.792461791	3.066975112	0.112798263
393	0.9571747	2.532903972	0.012083851	-0.433340071	0.470027412	0.739510786	1.439335063	1.824674438	5.66833423	3.106490731	0.1258886
394	0.963575992	2.335961121	0.012154919	-0.41744562	0.432222271	0.711492675	1.437293633	1.665326638	5.219532031	3.134239201	0.111863689
395	0.972940193	2.301210088	0.013225827	-0.42567899	0.363077763	0.687889586	1.504784792	1.563845925	4.625545531	2.957801313	0.09412193
396	0.958232588	2.880836778	0.013453446	-0.431048231	0.470660466	0.752121574	1.497916431	2.006490302	5.251755567	2.617383977	0.126020546
397	0.970556762	3.026369126	0.012886186	-0.403494394	0.489235136	0.752034829	1.452534737	2.211818972	5.300574141	2.396477383	0.121677256
398	0.977802201	2.445344509	0.013833334	-0.403860379	0.382948057	0.707964223	1.505146902	1.680670596	4.56471949	2.716010801	0.104429905
399	0.971239007	2.498165805	0.01313984	-0.398310444	0.438571825	0.720226435	1.449985923	1.791636694	5.074661493	2.832416588	0.106405046
400	0.966793281	2.124514957	0.01329446	-0.395328113	0.321553441	0.655859536	1.471555893	1.478905153	4.023714308	2.720738581	0.080170847
401	0.972621682	2.191041665	0.011705852	-0.382077387	0.378856966	0.658539944	1.407255558	1.615956011	4.517552939	2.795591531	0.072553504
402	0.97303408	2.158250677	0.01343496	-0.396167716	0.347347722	0.670779108	1.478577137	1.510313425	4.451870842	2.947647004	0.084193485
403	0.976937977	2.128596963	0.011456796	-0.380150478	0.386732306	0.656723878	1.378079285	1.600492178	4.666752376	2.915823294	0.079594046
404	0.974202878	1.873983861	0.011404663	-0.406130787	0.313997478	0.624220137	1.413311909	1.356908239	4.348212594	3.204500106	0.087160187
405	0.972969241	2.083769418	0.010831204	-0.376261614	0.34776396	0.639029101	1.409707924	1.522841958	4.010789099	2.633752687	0.082975893
406	0.981332162	2.636187139	0.013641831	-0.398374159	0.426831147	0.715302759	1.44643499	1.92796389	4.842000596	2.511458136	0.106050093
407	0.975822786	2.02028581	0.011906517	-0.379294569	0.321459508	0.633194491	1.43684842	1.439515367	3.918998539	2.722443004	0.085301896
408	0.974974606	2.271584449	0.010589172	-0.417476883	0.394693468	0.679475515	1.411388684	1.678171382	4.721012824	2.813188734	0.092834751
409	0.983460934	2.139770269	0.012319273	-0.409461543	0.357478835	0.667345457	1.451750481	1.519220992	4.356833021	2.86780728	0.089371736
410	0.971818023	2.315203379	0.011871634	-0.371814669	0.400521048	0.679413838	1.440367038	1.664557118	4.342749494	2.608951923	0.099625406
411	0.988446118	2.609250427	0.013047405	-0.388944346	0.45551795	0.724969	1.453391189	1.888179544	5.226046937	2.767770128	0.104557204
412	0.976445577	2.051429802	0.011283228	-0.405056771	0.336651338	0.644742205	1.408880388	1.49432865	4.146370727	2.774738158	0.09515804
413	0.977124904	2.209898302	0.011788715	-0.386430015	0.419259095	0.678846063	1.363232515	1.672808508	4.77647442	2.855362342	0.103801836
414	0.97371735	2.622191703	0.013969727	-0.419656131	0.418673102	0.725803603	1.498098733	1.830552446	4.956381641	2.707587893	0.107597162
415	0.990367172	2.168822511	0.01188559	-0.380244592	0.397793076	0.671126714	1.405876383	1.593173156	4.631900114	2.907342554	0.093079458
416	0.991298087	2.436856214	0.013751825	-0.410320614	0.427527438	0.716781897	1.475090952	1.719432078	5.368437293	3.122215389	0.081570469
417	0.968672021	2.667980443	0.013174275	-0.443735546	0.444334917	0.741068363	1.494586112	1.847185588	5.312372154	2.875927675	0.110268033
418	0.970243627	2.491416261	0.014276986	-0.418470891	0.365713583	0.70052792	1.509100361	1.706521859	4.264809348	2.499123774	0.10913232
419	0.960466631	2.136316568	0.01291091	-0.426789078	0.323064492	0.667999772	1.507064676	1.44216312	4.107543267	2.848182158	0.100364159
420	0.962879386	2.321063446	0.012702783	-0.430878224	0.444622513	0.721713583	1.449747683	1.63169127	5.245658093	3.214859446	0.12107474
421	0.976474913	2.102749507	0.012694392	-0.418913015	0.326916347	0.666865515	1.495064131	1.431811309	4.312977184	3.012252493	0.090669103
422	0.976981186	2.437028522	0.013514109	-0.445023358	0.415241177	0.729392498	1.513190631	1.652902143	5.073703523	3.069572838	0.120036248
423	0.969645069	2.21604516	0.01258932	-0.42372994	0.374815027	0.69114977	1.483472468	1.526992326	4.574149989	2.995529128	0.111501009
424	0.972478811	2.244261815	0.012010817	-0.378682276	0.400527136	0.676431584	1.411262111	1.631163803	4.259811912	2.611516945	0.114739978
425	0.967942201	2.467019435	0.013530269	-0.41806733	0.43595818	0.720123291	1.470817921	1.736228341	5.290954049	3.047383759	0.111569549
426	0.952174622	2.518431649	0.014053025	-0.429064109	0.405187744	0.719145247	1.495835712	1.744263129	4.91727188	2.819111291	0.116358104
427	0.99534911	2.544264963	0.014095535	-0.41605682	0.44428171	0.732651292	1.495842632	1.758996094	5.116065901	2.908514646	0.12075665
428	0.975430053	2.315628338	0.01308321	-0.440413411	0.427185167	0.721631699	1.486925684	1.586892353	5.072964901	3.196792076	0.124061778
429	0.966093046	2.338717045	0.013713064	-0.390120953	0.385730242	0.688179623	1.463804122	1.635196062	4.212175722	2.575945368	0.110327212
430	0.976682531	2.414448326	0.013409844	-0.40266506	0.395762094	0.696383412	1.474055694	1.691134248	4.605014623	2.723033152	0.098233843
431	0.972953974	2.642278038	0.013309208	-0.444977445	0.425679039	0.73617387	1.544643057	1.77078917	5.233473716	2.9554471	0.105724987
432	0.982544583	2.600853849	0.013231414	-0.413507677	0.433814383	0.724560358	1.490783696	1.813307295	5.024037874	2.770648906	0.108505891
433	0.97515992	2.472866485	0.013900482	-0.418979299	0.411945272	0.716387664	1.510210085	1.704528771	4.970956098	2.916322789	0.11461684
434	0.967073984	2.538024463	0.011507159	-0.391508054	0.456863642	0.716730352	1.426567415	1.85586329	5.047846215	2.719945074	0.112847324
435	0.980500882	2.973168486	0.013385875	-0.411669287	0.455608566	0.745828664	1.52307011	2.075221441	5.158527415	2.485772031	0.115837086
436	0.97937249	2.999768045	0.015393789	-0.444216502	0.448666867	0.762303876	1.569099371	2.020897743	5.39175228	2.667998565	0.123585433
437	0.966800046	2.622828837	0.013342541	-0.40496701	0.436516822	0.723651877	1.477002716	1.852227964	4.939441747	2.666756924	0.117901966
438	0.95185184	2.604757862	0.014244436	-0.421869493	0.422135129	0.725432318	1.509107863	1.807665009	5.291647504	2.927338571	0.113498749
439	0.982929017	2.630816082	0.012812151	-0.436392957	0.482839683	0.753912193	1.488158074	1.833091278	5.740040139	3.131344417	0.127202633
440	0.974551575	2.490307481	0.014608986	-0.403906846	0.443676945	0.726877772	1.462915982	1.767544698	5.137870714	2.906784038	0.128294436
441	0.968650347	2.354422616	0.012761515	-0.387834247	0.411849457	0.694173416	1.441523147	1.690911717	4.711071789	2.786113397	0.105061742
442	0.974077629	2.68977015	0.01424448	-0.450837036	0.395709323	0.733160836	1.57791962	1.78424902	4.958949385	2.7792922	0.108621703
443	0.962758059	2.746614401	0.014852668	-0.427909336	0.416259722	0.740410647	1.559179967	1.843093785	4.953265841	2.687473573	0.118172603
444	0.976244155	2.397995437	0.012024292	-0.411865345	0.434230835	0.716731729	1.47626509	1.667173898	5.266551432	3.158969462	0.103309645
445	0.989522029	2.257553131	0.012751567	-0.398608582	0.37131793	0.687616189	1.47674764	1.57959346	4.598034205	2.910897215	0.094607953
446	0.987914266	2.267544299	0.011092859	-0.40387066	0.423889825	0.707135761	1.432809301	1.636233526	5.158556305	3.152701753	0.10301878
447	0.978726779	2.073222312	0.013013777	-0.368231426	0.294319524	0.621162196	1.46050169	1.460424896	3.565308901	2.441281924	0.073927345
448	0.971676042	2.373588156	0.013414467	-0.406025997	0.417307122	0.711681158	1.456553999	1.684221611	4.88459847	2.900211254	0.114626501
449	0.990306253	1.691126971	0.012247724	-0.395452307	0.235470632	0.576675011	1.41243583	1.215025147	3.800721969	3.128101487	0.061660932
450	0.966063006	2.158322421	0.010698376	-0.379653446	0.410858364	0.675184275	1.364347722	1.629793257	4.671605647	2.866379294	0.10261239
451	0.972463549	1.986410988	0.013456297	-0.363164068	0.339870208	0.641866699	1.416046891	1.437613533	4.273815323	2.972854126	0.080118797
452	0.980198624	2.295247454	0.012474273	-0.38369251	0.361606812	0.669594009	1.453262954	1.640773497	4.182110798	2.548865402	0.092630548
453	0.983118622	2.308550882	0.013094109	-0.387953676	0.387906102	0.686114453	1.460303901	1.646297654	4.434397295	2.693557441	0.108457603
454	0.984574483	1.956035649	0.012496485	-0.416336461	0.261216881	0.623004408	1.480232738	1.360725969	3.910588291	2.873898477	0.068635402
455	0.976818295	2.278783468	0.01219868	-0.370860697	0.424445344	0.685086261	1.381332237	1.708451516	4.676384292	2.737206323	0.111900009
456	0.975451288	2.206249493	0.012514125	-0.388941421	0.378413286	0.673964042	1.438004659	1.582688604	4.347400518	2.746845152	0.105601857
457	0.974648132	2.539446278	0.013383225	-0.406197489	0.412776683	0.717186818	1.486676502	1.770194856	4.774737354	2.697294786	0.107601383
458	0.976325765	2.644207624	0.01205036	-0.401148374	0.475033316	0.728544067	1.412239684	1.943705536	5.273618124	2.713177498	0.105363801
459	0.977187181	2.747852781	0.013412141	-0.399665428	0.40917059	0.718156574	1.510320684	1.93546358	4.716212656	2.436735418	0.094618895
460	0.979890868	2.620694008	0.011645074	-0.380087371	0.419668784	0.697976293	1.430757499	1.937068433	4.496583368	2.321334286	0.094840131
461	0.975935304	2.084001776	0.01287466	-0.366315042	0.352624328	0.641965064	1.395459335	1.533799584	4.173718842	2.721163108	0.087235496
